polaridad,texto
0,No me han llegado mis películas de cine clásico que pedí así que veré algo básico como The Purge: El año de la elección
2,Hoy a Santi se le rego el pichel lleno de fresco y yo parecia Senicienta por todo el piso JAJAJ
2,@fermeade Gracias a ti hoy soy muy feliz Descansa que sueñes bonito. Te quiero un montón
1,Que feo estar sin celular
0,Los recuerdos más importantes y los mejores vividos se quedan en el alma más en cualquier otra cosa son borrables
2,@JaenRodz jaja gracias igual mido 1.55
2,Erito es una mala persona
0,Cuando salga de exámenes me voy a meter al gimnasio y voy a tener un cuerpo lindo y ahí es cuando voy a ser feliz
1,New Balance podría dejar de ser el patrocinador de la Sele o sea camisetas feas otra vez
0,El fútbol es 11 contra 11 durante 90 min pero al final gana Alemania #ApagueyVamonos @DFB_Team @DFB_Team_EN #PuraVida
1,@MonumentalCR buenos días último día laboral me voy a vacaciones una semana. Éxitos en sus vidas y que sean muy felices
1,@Pandax14Cr @D4rkusPl4y si va comer gallina mejor quedese calladito tomese sus pastillitas y siga echandole el cuento a youtubers
0,@Chepe_Centro bueno no es tan mala tiene muuuchos elementos de las primeras dos películas (eso es lo mejor) y le agregan otros nuevos
1,Mi profe de comunicación se parece a la profesora Umbridge. Yo sé que en el fondo es malvada y nos quiere ver quedarnos.
0,Que me han dicho tantas veces odiosa que a veces creo que si lo soy pero naaah soy un amor
2,Ahora que trabajo tiempo completo me siento tan merecedora de los viernes como que tengo derecho a cantar The Cure (
1,@GloryPB Las maniaticas son lo mas divertidas
1,Ya casi me quitan los frenillos y no quiero aún los siento feos. Los necesito al menos un año más
0,En otros temas y aparte: la vida da muchas vueltas que curioso como cambian algunas cosas
2,@H_E_Y qué injusticia yo no sabía guardadas porque no las quería arruinar.. y se me dañan en la siguiente puesta
0,Chiky en todos los eventos me dice "Mae échame a una amiga tuya" y nunca le he cumplido soy una mala mejor amiga
0,Mañana debuto en percusión para leones chinos ya puedo dejar de ser una samulnorian frustrada. Aunque el traje de Samulnori es más lindo
2,@mhariprada Por lo menos lo tenes ahí. No me acuerdo la última vez que yo vi al mío (amo esa canción btw)
2,@PazBloise A mi me operan el lunes las 4 y leer esto es muy poco alentador Que sigas mejor
0,@Christ_Campos06 júrelo que lo reconsidero siempre tengo insomnio y la ansiedad no me deja dormir + tengo e mañana
0,@ilejarza ¡Es el mejor! Espero con emoción ese disco nuevo y deseo tener tiempo para digerir toda la discografía antes de morir.
1,Ese momento en que vas camino a una despedida de soltero y te das cuenta que ya sos adulto
0,El amor no dura para siempre
0,De nuevo quiero dedicarme solo a ser groomer y pasear perros. No saben la felicidad que me trae.
1,@marielabrenesv Ah entonces a ver primero Stranger Things además que son menos episodios. Voy a ver si la empiezo ya
2,@KamilaR94 i told you mi batería es un ridículo un 10% dura 5 minutos ahora. necesito que arreglen esto ya
0,@pamearcep Esa es la respuesta correcta jaja
1,@Caf3consal mas o menos me pasa igual salgo de Liberia a las 4:30 y llego tipo 10 a descansar
2,Estoy en mi casa encerrada en el carro con musica full cuando debería de estar en algún lado
0,@JPR_CR con azúcar??? jaja yo solo con sal y limón a veces le echo un poquito de Chile
2,@DuardoQO jajajaja es invitación abierta el único requisito es ser del TEC y ser tuitero.
1,@libadri perfecto. ¡Gracias! A ver cuánto me toca pagar este año que ya 3 años he pagado lo mismo.
0,Primer vez en años que no tengo plan de Halloween difraz nada... solo quiero terminar de estudiar rápido y ver el partido
2,#Windows10 qué mal me caes... @Microsoft Para abrir cualquier navegador o aplicación es tan lento torpe e ineficiente que da pavor
0,@presenteausente *suspira* puse picadillo de chayote con molida y maiz dulce arroz con frijoles y un bistec así a lo sencillo
2,Apoyen a la Network @MCRoyalPvP !! Esta network tiene futuro !! P hare videos y directos ahi cuando habran
1,Lo que extraño de no vivir con mi tia es que ya no puedo ir a la playa o de peda con mis primos favs
2,Si me hubieran pagado el viernes estaría fuertemente de fiesta pero no aquí estoy acostado en mi cama como 168 colones en la tarjeta
0,@JosePB17 su mamá va??? Yo también voy . Pero fijo ya ella no se acuerda de mi y yo soy distraida
2,Juro que todo lo veo borroso
0,La vez pasada hice una amiga de baño en el Club. Se llamaba Naomi. Saludos Naomi te tengo presente.
1,1 minuto de silencio por los que trabajamos en horario de Mall y no podemos ver el clásico
0,@LuisRonaldMesen @amy_arom es simple! Mejor no arriesgarse el q la consuma q la disfrute yo mejor paso y ya
2,Yo no sé ustedes pero mi mejor amigo al chile es EL mejor amigo y lo extraño #zad
2,@Javiercd18 Jajaja es que te pones a buscar defectos en una buena iniciativa de redes Yo también te quiero y me haces falta.
1,@Emilio_Botas cuidado y se enamora de la suegra porque vieras que señora y que mano tiene para la cocina y dicen qe panza llena corazón
1,Entre todas las miles de personas a las que le podía haber pasado eso ME PASA A MI -.-'
0,millennial memorial: cambiar contraseña wifi con el nombre del gatito amigo de boabdil que se acaba de morir
2,Regalo hermano menor tiene 16 está en plena adolescencia y es insoportable el que lo acepte lo invito a comer
0,No me niegues Señor tu misericordia; que siempre me protejan tu amor y tu verdad. Salmos 40:11 Buen día a todos
1,Me siento más ignorada que de costumbre lo bueno es que soy estudiante universitaria y en vez de lamentarme puedo aprovechar el tiempo
1,2:12 am está semana he dormido 17 horas hago examen de química a las 8 am y salgo del brete a las 10 pm
2,@Phoenix2124 si si prendieron fuego !! La única que me sabía la cantaron cuando estaba haciendo fila en el baño 1 gusto conocerte!!
1,Entró a trabajar a la 1:30 p.m y yo en San Carlos Mi tío cree que voy a llegar puntual.
2,Yo que podría decir de mi ex? Fui demasiado feliz y me hizo crecer como persona
1,Digamos muy bonito todo un día super chuzo todo divino pero mi crush no me dijo feliz cumple
0,@gabrielselva_cr ahí estaba bueno en el descanso no me fui a mojar hasta los palcos del frente para hablar con los privados de libertad
2,@_Star_Vader Si no hay que perder la esperanza jaja digamos tuve muchas eectativas con alguien pero no se dio y tome por gordo
1,Clinton ganó voto popular y Trump el colegio electorado. Adivinen quién es presidente electo
2,@Maceji87 sorry x el delay pero el app arranca cuando quiere...Abrimos de Lunes a Sábado a las 6pm
2,Turbada y espantada. Qué divino Niño ni sagrado manto ni qué albaharda vieja!
0,Escucho a @HillaryClinton porque no me aguanté y no puedo creer aún que hayan elegido sobre ella a @realDonaldTrump Es realmente triste.
0,@piladetrastos @tsaitami porque al final siempre llegan a lo mismo: es que ella debió asumir más su lado femenino
0,No es posible que Trump vaya ganando las elecciones y que yo aún no me gane una pizza de @OterosPizza. ¡¿Qué es esto?!
0,@SalgueroMoya por cada acción cometió como 4 delitos a la vez. Eso se llama concurso ideal. O material. Ya no me acuerdo
2,Bill Clinton ya está muy viejito
2,@dianalaa32 Es una escena de uno de los documentales más respetados sobre naturaleza ('Planet Earth' de la BBC). Dudo que sea montado.
1,Hoy es un buen diaaaa
1,Ya no es tan divertido
0,Necesito plata mi regalo de cumpleaños no alcanzó para la ropa de navidad y año nuevo
0,Yo quiero enseñar mis bolas en facebook pero su política de desnudos es muy estricta. Mejor no.
2,Tan triste mi vida que me hablan en Snapchat solo para decirme que mis animales son lindos
0,@ChicadeHumo7  no hay que sentirse mal por ya no querer creo que es bueno saber lo que uno quiere y lo que no
1,Suerte nivel llame a la pizzeria para pasar por una pizza y llueve cuando deje mis sombrilla perdidas
0,Estoy así de hacer una estupidez
0,Les parece que soy una persona odiosa? a cada rato me dicen eso y que tengo cara de amargado
0,El huequito del septum no se me ha cerrado por completo pero ya no me cabe la pieza
2,@elinvisiblesoyo jajaja aquí la confianza virtual
2,Me voy a proponer adelgazar. Necesito ser de nuevo la Gaby de Marzo.
1,...y todo lo que hagan háganlo con amor. 1 Corintios 16:14 Buen dia a todos
1,Me estaba sacando las cejas y como se me ocurren cosas geniales decidí arrancarme una pestaña y ahora me duele el párpado y se hinchó
0,Viendo FOX pasan portadas de periódicos deportivos solo en CRC no porque no tenemos periódicos deportivos
0,@avargas10785 yo hago eso sino nadie contesta así ven que no es mi culpa que no se muevan las cosas perdón por vivir
2,@edgumaco yo siempre deseo eso y cuando estoy libre;como hoy> ando desde temprano dando vueltas y sin sueño
0,Quiero al estadio a ver la cuadrangular de LDA y mi semestre no me deja
0,Por qué bully es tan lindo?
1,Ya no tengo libro para leer ni serie para ver mis noches se están volviendo aburridas
0,Mi imposible quiere irse a Europa. Yo tenía pequeñas esperanzas sabiendo que era imposible pero ahora se las lleva para Europa
0,@David_Gato5 Mae esque mi top 3 son Dez Bryant A. Brown y OBJ La de Zek viene de cuarta
2,@Residente y fui a buscarte xq habías agarrado x otra calle venias hacer un concierto y bueno pues te encontré al final! Jeje saludos
1,@andrest_12 ahh ya ya jajaja. Bueno buenas noches que descanse
1,@tigreshooligan ay tan lindo amigo!! Gracias. Espero que jueguen con rencor porque se hacen imparables cuando están resentidos
1,@ticotraveleando ingrato solo porque usted sí
0,@Zunga a mi solo me quedan 5...ya casi veo la Luz
1,Ay qué bonito todo! Demasiado extraño no estar sufriendo a estas alturas Vamos Seleeeeee
1,@LovatoMyLight jajaja exacto! Esta todo igual solo que mas serio pero nada de declaraciones aun. Solo que siempre nos decimos asi.
2,Mi familia ya empezó con villancicos a todo volumen 24/7 y yo que tenia mi musica puesta y me la quitaron
2,Lo malo de las indirectas esque son como un chisme pero a medias! Y así no se puede..
0,El otro año va a ser diferente y tiene que ser diferente
1,Mami va a bajar la velocidad del internet pero mejor eso a que lo quite
1,Hoy me desvelo de nuevo
2,Mi papá emocionado hasta las lágrimas con los tenores... hay conciertos que se quedan en el alma para siempre.
1,Me gusto mucho #AHSRoanoke fue una temporada muy buena y mucho miedo pero corta ya estoy ansiosa por la temporada 7️
1,@Alejandro__Ge hay que pulsearla bastante lo he intentado un par de veces y nada Pero que buena foto mae.
1,@AdriantixYT yo talvez no vuelva a yt por asuntos personales
2,@EdySmol Me encanta que resaltes la moda sin ser superficial sino siendo un excelente crítico! Saludos desde Costa Rica!
1,Fue la semana mas ocupada evershhh yyy no estudie conta yyyy no entiendo nada yyyy mañana es el examen
0,@nathy_ab Tome un descanso y apenas esté de nuevo al 100% vamos a Dairy Queen esta bien?
2,@EdySmol Correcto! Es pura arte. Mejor no lo pudiste describir. Felicidades!!! Bendiciones!
1,Nadie quiere ir a tomar café conmigo
0,@HolaSoyBataa Pero interrumpiste en mi sueño perdí el sueño en ese momento y gracias a ti no fui a trabajar porque me quede dormida
0,El jarabe para la tos hace que mi jugo de naranja sepa feo. ️ Ese jugo es lo mejor de mi vida.
0,Que bonito es anunciar que los excedentes de la Asociación Solidarista ya estan depositados
1,Aún no puedo salir de la U porque la tarifa de Uber está alta me escupo
0,Voy asi: Silvio Rodríguez Ismael Serrano Cristian Castro (homenaje a José José) y el Buki... el asunto es serio
2,@Kengope oh yo es que estaba curioso de Google Play Music. Apple Music no me sirve
0,Estos #CinnamonRolls traen muchas pasas... puro sabor a #Navidad!!! #ProsanaFoods #EstaciónGourmet
1,@cinn_gc10 Un chivi que hace videos y es más tocándose el cabello que video haciendo "algo divertido o entretenido".
2,@itsshirrley hizo un tiempazo en una ruta desafiante ¡felicidades! Es muy muy campeona ️
1,Usted se quiebra la pierna y va al hospital y el diagnóstico que t daran es que es un posible virus y tenes las defensas bajas
0,Me hice un sándwich. En vez de queso le puse leche condensada y aún así lo puse a tostar
2,En Face Oswar me deja claro que no soy su amiga
0,@_void07 ¡CALMA PUEBLO! Todo va estar bien. Solo vaya presente todo y haga su fucking examen tranquilo.
1,Este año más que otros ocupo trabajar esta temporada navideña ocupo plataaaaaa! Si alguien sabe de algo me avisa
2,@kabek Y suuuuper diferente a sus trabajos anteriores! Tengo que comprarlo tho porque no esta disponible en apple music
2,Me gusta el rumbo que mi vida esta llevando me siento tranquila y contenta conmigo misma
1,@Juandi_SC : / me pasé a Kindle. Y ahí también presto. Vieja necia.
0,Lo peor de recibir clases en un restaurante es el fuerte olor a comida y el hambre que me tengo.
0,Que ladilla yo soy chevere
1,Solo actividades de mi interés me hacen levantarme a las 4am de menos jamás en la vida.
2,Después de una semana comiendo en México a un precio ridículo... lo último q haría es ir a la Feria Gasto-nómica #lluviaencasa
0,Personas impacientesGaby y yo
2,Hoy nos tocó de últimos en el Festival Navideño de PZ y lloviendo. Adivinen cómo quedé.
0,Ya cambiaron al modelo d Paco Rabane. el que estaba antes era un muñequito yico.
2,Extraño mis siestas de todaaaa la tarde
0,@vivihbena ahhh pero ahí estaban las rubias -.- jajaja ( que mal que no se te quite)
0,@gpenavalle De las impotencias más grandes. Entiende uno qué significa la resignación
0,No sabía que el amor de mi vida iba a cantar. Hubiese visto el programa.
2,@Kevoludo24 todo está súper barato porque casi nadie fue el festival.
0,@vikyro18 sii claroo en play 3 podés comprarlo por 5 dolares. Pero ya en ps4 no
2,Qué feo es tener que terminar con alguien; y más cuando las dos personas aún se aman pero el entorno no es favorable.
0,Ayer fui a @subwaycr y aún no estaban listos para recibir donaciones de puntos
0,Casi me aplasta un árbol pero lo bueno es que en la casa ya llegó la Navidá
2,@rafa514x te creo solo ganas de trollear
2,- se llevo los doritos y los frescos - pero no se llevo EL PAN @MarianaCruz04
